䙝 褻
䙑 縗
虦 虥
虗 虛
虝 虎
膄 瘦
膐 膂
䘙 衛
䘐 衄
䘒 脧
鉪 釱
鉢 缽
栆 棗
淸 清
眞 真
甠 夝
肶 膍
肹 肸
脄 脢
冎 剮
冨 富
騡 駩
凃 涂
凂 浼
凟 瀆
凣 凡
凲 尷
仺 倉
伇 役
伖 帑
扵 於
伡 俥
伜 倅
漋 湰
伵 侐
伮 努
佄 酣
侢 戴
侎 敉
羡 羨
屫 屩
㞡 展
偖 撦
贑 贛
贒 賢
倹 儉
値 值
妛 媸
倂 併
俽 欣
俼 鬻
俢 修
俌 輔
仾 低
侽 男
儫 豪
儧 儹
儞 你
儛 舞
傤 儎
儍 傻
蒦 彠
蔳 蒨
蔲 蔻
畡 垓
畨 番
帒 袋
帲 帡
兊 兌
壐 璽
壍 塹
挊 弄
桚 拶
澷 漫
濅 浸
漄 涯
苿 菋
莾 莽
潅 灌
潂 洪
譍 應
鍨 戣
濳 潛
釯 鋩
鈻 釲
釼 劍
匶 柩
匵 櫝
匫 匢
匩 匡
匛 柩
匘 腦
鍲 錉
鍓 鏶
鏫 鑗
鏠 鋒
飰 飯
餙 飾
餠 餅
餧 餵
飮 飲
飻 餮
飝 飛
飡 餐
靵 紐
鞛 琫
鞟 鞹
鞧 緧
鞩 鞘
飸 饕
鞱 韜
鞲 韝
鞸 韠
顖 囟
跀 刖
髰 鬄
頿 髭
頾 髭
頳 赬
頬 頰
頥 頤
韲 齏
韯 韱
鶵 雛
綤 紹
纉 纘
纒 纏
壱 壹
続 續
綘 縫
綋 紘
綂 統
紭 紘
紪 緀
剓 剺
賩 賨
槞 櫳
檱 棋
釖 刀
髙 高
髗 顱
梹 檳
釄 醾
釈 釋
䲍 鰧
䲎 鯘
䲔 鯨
瑴 玨
鴂 鴃
鴋 鶭
鴑 鴽
鵄 鴟
鴪 鴥
鴧 鴥
鳸 雇
黋 爌
兤 爌
爋 熏
黙 默
齅 嗅
鼦 貂
鯮 鯼
鱶 鯗
簵 簬
籄 簣
籒 籀
籖 籤
籘 籐
籝 籯
韊 籣
韒 鞘
弎 三
弌 一
弉 奘
廫 寥
稖 䎧
耣 稐
仦 仯
仢 彴
邉 邊
遬 速
杄 櫏
徤 健
徣 借
徏 陟
蕰 薀
芌 芋
甤 蕤
鵭 鳹
靁 雷
霴 靆
霡 霢
霛 靈
霚 霧
霗 零
詽 訮
凛 凜
肬 疣
朙 明
朖 朗
朌 頒
鰀 鯇
鮉 鯛
鮌 鯀
魲 鱸
魣 鱮
靣 面
鮷 鯷
鱥 鱖
鯹 鮏
鱡 鰂
鱑 鰉
鱏 鱘
曵 曳
曯 燭
庄 莊
矝 矜
暤 皞
鼝 鼘
覐 覺
覻 覷
呋 趺
呉 吳
吿 告
僫 惡
僴 僩
僷 偞
亗 歲
亖 四
搼 拳
蚠 蚡
鬴 釜
鬽 魅
魀 尬
魐 尷
魗 醜
魓 畢
炍 叛
憞 憝
憜 惰
阩 陞
㥍 惎
憅 慟
憆 瞠
穏 穩
覩 睹
覼 覶
覰 覷
瞯 瞷
煫 燧
彞 彝
彜 彝
彛 彝
糣 糝
糤 饊
粧 妝
粓 泔
娤 妝
糚 妝
餴 饙
韼 韸
斚 斝
饚 餀
糡 糨
晥 皖
澑 溜
唙 嘀
觵 觥
齼 齭
覄 覆
乹 乾
闙 啟
闗 關
齓 齔
廀 廋
纎 纖
稉 粳
秔 粳
嬺 嫟
冋 坰
逺 遠
婾 媮
嘨 嘯
歬 前
鹸 鹼
㰸 斂
㪘 斂
険 險
歘 欻
団 團
験 驗
粚 黐
墕 堰
隁 堰
杠 槓
叧 剮
偸 偷
梕 杒
喯 噴
枩 松
柗 松
庺 松
梥 松
咞 哯
唺 哯
鄌 唐
啺 唐
穯 穡
穞 穭
乆 久
幷 并
揺 搖
擥 攬
齚 齰
鞰 韞
韀 韉
酼 醢
烵 灼
簴 虡
攨 搲
宫 宮
宐 宜
宍 肉
宆 穹
癴 癵
冸 泮
冴 冱
髃 腢
髄 髓
訆 叫
耼 聃
泤 洍
犫 犨
犲 豺
貃 貊
豣 豜
齄 齇
抅 拘
丅 下
丄 上
円 圓
圎 圓
彲 螭
冝 宜
擵 摩
軽 輕
茎 莖
頚 頸
経 經
坕 經
遅 遲
遟 遲
赿 遲
竒 奇
恴 德
徳 德
曐 星
皨 星
厪 廑
圗 圖
図 圖
丠 丘
豘 豚
尩 尪
尫 尪
綕 織
鴈 雁
桺 柳
栁 柳
擡 抬
傁 叟
叜 叟
凒 皚
龝 秋
㦤 懿
謡 謠
构 構
弥 彌
荐 薦
获 獲
玙 璵
苎 苧
虮 蟣
珰 璫
眬 矓
秾 穠
媭 嬃
颎 熲
蓥 鎣
跶 躂
伣 俔
㧑 撝
轪 軑
祃 禡
屃 屓
垯 墶
俫 倈
荙 薘
䝙 貙
袆 褘
狝 獮
驲 馹
龁 齕
梾 棶
梼 檮
袯 襏
帱 幬
骃 駰
裈 褌
崄 嶮
畲 畬
硁 硜
骉 驫
䓨 罃
骍 騂
骔 騣
騌 騣
骕 驌
酦 醱
辒 轀
辌 輬
龂 齗
翙 翽
筜 簹
溁 濚
敎 教
骙 騤
輼 轀
筼 篔
慭 憖
坛 壇
汇 匯
缏 緶
鉴 鑒
噜 嚕
绹 綯
缞 縗
纥 紇
魇 魘
绱 緔
绬 緓
峃 嶨
烃 烴
萚 蘀
荥 滎
红 紅
荡 蕩
滪 澦
峣 嶢
绤 綌
签 簽
纻 紵
咝 噝
纼 紖
纴 紝
检 檢
笺 箋
纮 紘
纯 純
旸 暘
叇 靆
叆 靉
颙 顒
颋 頲
庼 廎
晓 曉
壸 壼
浉 溮
灔 灩
灧 灩
餍 饜
挦 撏
韨 韍
韫 韞
庑 廡
飨 饗
妩 嫵
蔷 薔
潙 溈
僞 偽
穑 穡
嗫 囁
硚 礄
硙 磑
荠 薺
泸 瀘
鸤 鳲
鼍 鼉
袅 裊
鹑 鶉
鹞 鷂
鹳 鸛
鹌 鵪
鹉 鵡
鞯 韉
鸴 鷽
鸰 鴒
鸮 鴞
鸭 鴨
窎 窵
鼋 黿
箓 籙
詟 讋
魉 魎
㭎 棡
鸫 鶇
鞑 韃
翚 翬
枨 棖
凮 風
凬 風
鸧 鶬
凫 鳧
鳬 鳧
傩 儺
黩 黷
骎 駸
啰 囉
萝 蘿
喽 嘍
溇 漊
袭 襲
唡 啢
浕 濜
琎 璡
枧 梘
刬 剗
机 機
㧟 擓
婳 嫿
㧏 掆
沨 渢
祢 禰
辀 輈
轷 軤
㳠 澾
浐 滻
玱 瑲
涁 滲
渗 滲
鬓 鬢
戆 戇
趱 趲
槚 檟
㱮 殨
䅟 穇
髌 髕
豮 豶
璎 瓔
腻 膩
赪 赬
勚 勩
掼 摜
撧 絕
绖 絰
絶 絕
绰 綽
缊 縕
緼 縕
荣 榮
涝 澇
衔 銜
嵚 嶔
鎸 鐫
氢 氫
㖞 喎
籴 糴
炼 煉
郧 鄖
涢 溳
唝 嗊
凷 塊
彻 徹
堕 墮
矾 礬
惧 懼
块 塊
随 隨
态 態
椭 橢
稳 穩
牺 犧
虏 虜
审 審
圣 聖
仑 侖
离 離
産 產
须 須
扰 擾
岭 嶺
柜 櫃
触 觸
㦾 扅
闬 閈
闿 闓
阇 闍
阓 闠
阛 闤
阘 闒
瑷 璦
觍 靦
麐 麟
鼹 鼴
貛 獾
蹵 蹴
簮 簪
繦 繈
刋 刊
爕 燮
羴 羶
覊 羈
覉 羈
憇 憩
樐 櫓
㯭 櫓
艪 艣
橜 橛
糍 餈
艢 檣
髥 髯
緥 褓
瘻 瘺
筯 箸
槀 槁
讁 謫
觃 覎
㑈 倲
㑇 㑳
飏 颺
飐 颭
飔 颸
飖 颻
飗 飀
飚 飈
罇 樽
偐 贗
贋 贗
鲬 鯒
鲪 鮶
鲧 鯀
鲝 鮺
鲙 鱠
鲘 鮜
鲗 鰂
鲖 鮦
鲓 鮳
鲌 鮊
鲊 鮓
鲉 鮋
鲆 鮃
鲅 鮁
鲄 魺
鲃 䰾
鲀 魨
鱾 魢
鱽 魛
堘 塍
塖 塍
諐 愆
矴 碇
磸 碇
檝 楫
艥 楫
枏 柟
耢 橯
耮 橯
裥 襉
襇 襉
謩 謨
饤 飣
饥 飢
饦 飥
饳 飿
饻 餏
饾 餖
馂 餕
馉 餶
馌 饁
馎 餺
馓 饊
馕 饢
馇 餷
飱 飧
钄 鑭
蜖 蛔
贜 贓
贠 員
貟 員
赑 贔
赒 賙
赗 賵
赞 贊
賫 齎
賷 齎
藼 萱
蘐 萱
蕿 萱
萲 萱
塆 壪
搇 撳
陻 垔
鹮 䴉
鹫 鷲
鹥 鷖
鹢 鷁
澛 滷
瀂 滷
糇 餱
鹡 鶺
鹠 鶹
鹝 鷊
鹜 鶩
鹚 鶿
鷀 鶿
鹙 鶖
嘠 嘎
鹖 鶡
鲏 鮍
谫 譾
謭 譾
鹕 鶘
鹔 鷫
鹓 鵷
鹒 鶊
惥 慂
㥦 愜
馃 餜
鹐 鵮
鹎 鵯
鹍 鶤
鵾 鶤
鹋 鶓
鹈 鵜
鹇 鷳
鱓 鱔
臜 臢
鹆 鵒
鹂 鸝
鹁 鵓
鹀 鷡
鵐 鷡
鸷 鷙
鸸 鴯
鸼 鵃
鸺 鵂
鸻 鴴
輙 輒
廐 廄
廏 廄
戞 戛
勅 敕
悞 誤
悫 愨
慤 愨
䴸 麩
麱 麩
麬 麩
绦 絛
縧 絛
娿 婀
妸 婀
湼 涅
爗 燁
疴 痾
衂 衄
臯 皋
倐 倏
盋 缽
噑 嗥
獆 嗥
獔 嗥
獋 嗥
嘷 嗥
桟 棧
桪 樳
蒓 蓴
盇 盍
袵 衽
籼 秈
饹 餎
饸 餄
踁 脛
胨 腖
狥 徇
竢 俟
峤 嶠
蝱 虻
轱 軲
砜 碸
斵 斲
荮 葤
荬 蕒
垱 壋
瑇 玳
珐 琺
彂 發
㤘 㥮
冺 泯
钎 釺
㒺 罔
袠 袟
㘭 坳
垇 坳
妫 媯
嬀 媯
羐 羑
餁 飪
匳 奩
匲 奩
㧐 㩳
隖 塢
岅 阪
浄 淨
穽 阱
竚 佇
巵 卮
帀 匝
穤 糯
稬 糯
糥 糯
蠏 蟹
孼 孽
飜 翻
臋 臀
鰐 鱷
幑 徽
緐 繁
繮 韁
餻 糕
餹 糖
饄 糖
糛 糖
簒 篡
蟇 蟆
蹏 蹄
螎 融
頟 額
癅 瘤
闁 褒
厀 膝
飃 飄
藴 蘊
蕋 蕊
蘃 蕊
蘂 蕊
鞌 鞍
鞵 鞋
墪 墩
櫈 凳
嫰 嫩
潄 漱
辢 辣
尠 尟
鍫 鍬
矁 瞅
碱 鹼
謌 歌
熈 熙
焈 熙
墻 牆
瓈 璃
㬪 疊
曡 疊
疉 疊
躶 裸
倮 裸
昚 慎
眘 慎
愼 慎
亷 廉
㢘 廉
癡 痴
饝 饃
骽 腿
蹆 腿
顋 腮
頽 頹
頺 頹
稺 稚
辤 辭
辝 辭
蠭 蜂
䗬 蜂
跥 跺
鍳 鑒
盌 碗
椀 碗
醻 酬
酧 酬
鞾 靴
擕 攜
皷 鼓
鼔 鼓
䰟 魂
瓌 瑰
壻 婿
聟 婿
彊 強
帬 裙
裠 裙
徧 遍
伱 你
窻 窗
牕 窗
衞 衛
庽 寓
濶 闊
猬 蝟
筞 策
箣 策
䳘 鵝
鵞 鵝
銹 鏽
鏥 鏽
鎻 鎖
鏁 鎖
舖 鋪
㡌 帽
冃 帽
嗁 啼
鼃 蛙
㝡 最
鳫 雁
㕑 廚
椶 棕
塟 葬
煑 煮
揷 插
挿 插
愽 博
趂 趁
墖 塔
欵 款
琹 琴
珡 琴
緑 綠
綳 繃
緜 綿
㴱 深
湻 淳
滛 淫
庻 庶
凑 湊
舩 船
衘 銜
兠 兜
棃 梨
梸 梨
嶃 嶄
虵 蛇
畧 略
慽 慼
厢 廂
醖 醞
㨿 據
㨗 捷
瑠 琉
璢 琉
騐 驗
桒 桑
槡 桑
寃 冤
㝠 冥
韤 襪
韈 襪
猂 悍
澁 澀
渋 澀
歮 澀
畱 留
㽞 留
畄 留
胷 胸
脃 脆
㒹 顛
顚 顛
㧱 拿
躳 躬
勧 勸
勌 倦
秘 祕
椉 乘
鑚 鑽
峩 峨
陗 峭
㤙 恩
螡 蚊
蟁 蚊
蚉 蚊
槕 桌
翄 翅
鸎 鶯
鶑 鶯
鷪 鶯
躭 耽
耻 恥
揑 捏
豓 豔
畊 耕
婣 姻
賉 卹
䘏 卹
鬀 剃
礮 砲
礟 砲
奬 獎
奨 獎
匧 篋
脉 脈
衇 脈
肧 胚
劒 劍
劔 劍
剣 劍
氊 氈
鈎 鉤
罸 罰
暎 映
夓 夏
竪 豎
韮 韭
鵶 鴉
栅 柵
栢 柏
査 查
茘 荔
蠒 繭
絸 繭
垜 垛
珎 珍
錱 珍
鉁 珍
幇 幫
幚 幫
旾 春
駞 駝
圅 函
凾 函
箒 帚
眡 視
寳 寶
寚 寶
珤 寶
恠 怪
泞 濘
亱 夜
飤 飼
昬 昏
脇 脅
覔 覓
徃 往
廹 迫
凴 憑
慿 憑
巗 巖
巌 巖
㟁 岸
垾 岸
嘑 謼
呪 咒
詋 咒
崐 崑
肎 肯
犇 奔
厠 廁
鑛 礦
欝 鬱
鬰 鬱
抝 拗
堃 坤
妬 妒
姉 姊
䛐 詞
禩 祀
汹 洶
恡 吝
畞 畝
畮 畝
畆 畝
隯 島
陦 島
隝 島
嶹 島
嶋 島
嶌 島
㠀 島
删 刪
膓 腸
隣 鄰
脗 吻
蘓 蘇
尅 剋
㕁 卻
挵 弄
媍 婦
隂 陰
阥 陰
侌 陰
堦 階
辳 農
欁 農
竝 並
氷 冰
仌 冰
佀 似
逥 迴
廻 迴
廽 迴
囙 因
麹 麴
麯 麴
敭 揚
働 動
糺 糾
戼 卯
匇 匆
忩 匆
悤 匆
怱 匆
敂 叩
呌 叫
栞 刊
崘 崙
匃 丐
匄 丐
拕 拖
龞 鱉
鲼 鱝
鹪 鷦
鹩 鷯
缲 繰
瘿 癭
赟 贇
鹧 鷓
鲴 鯝
饍 膳
鲯 鯕
鲺 鯴
黉 黌
鹨 鷚
蟏 蠨
㘎 㘚
鳤 䲘
鹴 鷞
鸘 鷞
骦 驦
颥 顬
彟 彠
镋 钂
鷉 鷈
鹟 鶲
鳣 鱣
鳡 鱤
鳠 鱯
鳛 鰼
鳚 䲁
鳙 鱅
鳖 鱉
鼈 鱉
䲄 鰵
鳘 鰵
鸊 鷿
冁 囅
鹯 鸇
鹱 鸌
酂 酇
黡 黶
鬶 鬹
鹲 鸏
尝 嘗
襕 襴
鳒 鰜
鳑 鰟
䗪 蟅
鳋 鰠
鳊 鯾
鯿 鯾
鳉 鱂
鳈 鰁
鳂 鰃
鳁 鰮
鰛 鰮
鳀 鯷
鲿 鱨
鲾 鰏
奌 點
鴡 雎
㯖 㭙
䵄 麷
㙄 陛
咤 吒
喞 唧
耯 穫
萖 莞
戨 㢦
㚏 夰
稾 稿
稁 稿
祮 祰
凢 凡
忛 帆
䣌 邸
拀 柷
禇 褚
緽 赬
㨲 㩍
荝 萴
穪 稱
萗 策
熖 焰
録 錄
刧 劫
刦 劫
刼 劫
㶥 㶣
撃 擊
彑 彐
㣊 修
厰 廠
増 增
曽 曾
曺 曹
祙 魅
槑 梅
楳 梅
鸹 鴰
鹛 鶥
嬍 美
睂 眉
镅 鎇
䶮 龑
䲝 鯧
䱽 鯧
䲟 鮣
䲠 鰆
䲡 鰌
䲢 鰧
䲣 䱷
䯬 嚲
匞 匠
䒙 藏
鿪 燧
㸂 燧
皐 皋
黱 黛
䰗 鬮
䰝 甑
䯝 髓
䯅 䯀
䮲 騜
䮯 驁
䮛 駙
䮍 褭
䮈 馳
䮇 驈
䮁 駢
䭯 馞
䭬 稽
䭫 稽
䭩 䭧
䭥 䭐
䭌 餬
䭋 飽
䬻 餞
䬮 飴
呑 吞
䫱 顬
䫝 馥
㳕 灡
䩄 靦
䴙 鷿
䴘 鷈
䴗 鶪
䴖 鶄
䴕 鴷
䴔 鵁
䴓 鳾
䦷 䦟
䦶 䦛
䦆 钁
䦅 鐥
䦃 鐯
䦂 䥇
䥾 䥱
䥽 鏺
䥺 釾
䪄 煌
䩿 鼖
䩫 緉
䩝 鞄
䨷 霰
䨮 雪
䨫 霢
䨪 霾
䨧 霒
䨠 靄
䨙 霪
䨘 霰
䨖 霽
䨔 雹
䨓 雷
䨎 霐
䨌 雹
䨇 雙
䨆 鷩
䧿 鵲
䧺 雄
䧳 雌
䧦 鄬
䧠 鄟
䧀 郭
䥬 鑮
䥫 鐵
䥣 鑿
䥘 錯
䥖 鈿
䥆 琴
䥅 琴
䤸 鏦
䤦 鉞
甞 嘗
䣴 酗
䣩 醇
䣨 醇
䣈 巷
鄽 廛
䢯 遴
䢉 農
䡻 䡑
䡎 轤
忼 慷
䡈 較
䠶 射
亁 乾
軁 僂
䠱 躅
䠮 騰
䠥 蹩
䙶 醲
䟥 髳
䟚 踑
䟖 趾
䞼 竄
䞨 跬
醕 醇
萅 春
䞐 賰
䞍 䝼
䞄 俵
䝺 貫
䝯 貤
䝨 賢
䝤 獠
䝢 獌
䝡 獌
䝘 毅
䝔 獾
䝓 鬣
䜻 豉
䜹 酥
䜵 豉
亾 亡
兦 亡
㛠 嫻
㛣 妘
㜏 妘
㛤 孋
伩 信
䜣 訢
䜟 讖
䜖 譚
䜊 嘈
縂 總
惣 總
䛸 詀
䛧 謎
詸 謎
髈 膀
䛡 話
呭 詍
䛖 詍
䛕 諛
䚾 䛘
䛂 誃
粦 燐
䙪 襻
䙛 袞
䙓 襬
䙌 䙡
䙀 繃
䘱 裕
䘫 袽
䘠 袚
䘑 脈
䘍 蠆
䘉 蠶
䗻 蠞
䗢 蚤
蝅 蠶
蠺 蠶
䗞 蠶
䗝 蠶
䗖 螮
䗕 蜿
䖸 蛾
䖮 蠁
䖫 蚌
䏝 膞
䖤 蜿
䐪 臇
䖣 蚤
䖟 虻
䖝 蟲
䕥 苨
䕑 葰
䔢 華
尗 菽
䔆 薶
訳 譯
頼 賴
処 處
済 濟
寈 青
靑 青
頴 穎
䓗 蔥
䓖 藭
䓕 薳
䓅 芹
䓁 等
䒽 菵
䒮 苀
䒬 莫
䒂 槳
䑵 艒
朶 朵
䑪 䑥
䑨 舵
䑛 舐
冄 冉
倸 睬
驘 騾
䐌 腆
薬 藥
䏼 㱚
䏫 脙
䏯 痣
蔵 藏
臓 臟
䏑 炙
奥 奧
実 實
䎹 聞
䎬 䎱
悪 惡
慙 慚
䎛 㖈
䎝 翥
覧 覽
䍩 養
䍠 䍦
蕚 萼
䍑 罕
䍐 罕
䍌 瓿
䍋 甀
䍈 缾
䌧 紬
彚 彙
䌛 繇
䌓 繁
䌇 索
䋲 繩
䋯 綮
䋮 紟
䋣 繁
䋞 網
䋜 綮
䋘 縋
䋕 紝
䋇 繹
昽 曨
巄 巃
䊿 衭
䊉 糝
䉤 籔
篯 籛
䈚 箈
腘 膕
啯 嘓
椢 槶
涤 滌
啓 啟
䇲 筴
鯵 鰺
鲹 鰺
䇥 笮
䇇 氓
䇃 俟
䆻 竅
廰 廳
唘 啟
諬 啟
鴌 鳳
鳯 鳳
䆂 稴
䅫 稤
椮 槮
瘆 㾕
瘮 㾕
黪 黲
毶 毿
缐 線
䅗 䅑
挜 掗
瘂 啞
痖 啞
䅉 稏
穣 穰
穂 穗
䄢 齊
䄠 禪
兪 俞
䃺 磨
嶫 嶪
䃯 礫
楽 樂
䃬 磈
醗 醱
発 發
䃍 墜
啴 嘽
亸 嚲
椫 樿
䃅 磾
䌶 䊷
䌷 紬
䌸 縳
䌹 絅
䌺 䋙
䌽 綵
䌾 䋻
䌿 䋹
䍀 繿
䍁 繸
䂧 䂦
䌻 翼
䋚 翼
鋭 銳
窰 窯
䌼 綐
䂞 柘
䂖 石
䁞 省
眍 瞘
䁖 瞜
䁉 䁈
踨 蹤
縦 縱
糭 粽
糉 粽
疭 瘲
䀥 䁻
䀜 䀛
秌 秋
䀏 眴
鿎 䃮
晧 皓
鹣 鶼
繍 繡
綉 繡
歨 步
歩 步
絝 褲
绔 褲
袴 褲
塩 鹽
䀋 鹽
㿨 皪
㿢 耀
癧 㿛
疬 㿛
㿜 癟
㿗 㿉
㿅 癬
烉 煥
迃 迂
龯 鉞
龭 龮
龧 曙
龫 幹
嵠 谿
豀 谿
鿄 梁
麫 麵
麪 麵
龥 籲
䜧 䜀
䜤 鿁
䜩 讌
䜥 誕
讬 託
讱 訒
讻 訩
诇 詗
诐 詖
诘 詰
诪 譸
谂 諗
谉 讅
谞 諝
谡 謖
讐 讎
㾌 癬
镵 鑱
镴 鑞
镲 鑔
镮 鐶
镩 鑹
镥 鑥
镠 鏐
镞 鏃
镕 鎔
镈 鎛
镃 鎡
锽 鍠
锳 鉠
鍈 鉠
锪 鍃
锨 鍁
锧 鑕
锠 錩
锍 鋶
锃 鋥
铻 鋙
铲 鏟
铦 銛
铣 銑
铚 銍
铔 錏
铓 鋩
铏 鉶
铇 鉋
铀 鈾
钚 鈽
钘 鈃
钖 鍚
钑 鈒
冦 寇
宼 寇
夅 降
䓻 蔻
㓂 寇
兏 長
仧 長
镸 長
㽻 疧
㽲 㽱
锫 錇
锘 鍩
铘 鋣
锿 鎄
镎 鎿
鿏 䥑
錽 鋄
鿔 鎶
鿭 鉨
钷 鉕
锝 鍀
锎 鐦
铞 銱
锜 錡
䥥 鎌
种 種
㼼 瓢
㼝 碗
㼎 瓝
㼇 瓗
呝 呃
鹗 鶚
陖 峻
埈 峻
隽 雋
㻪 㻽
咲 笑
燯 爧
㻏 玲
㻎 瑟
㻊 璊
㻅 璯
㺺 瑁
㺚 獺
虾 蝦
鰕 蝦
㺅 猴
㺃 狗
㹸 貌
横 橫
㹤 怯
㹠 豚
㹚 㹙
㹀 牸
㸧 齦
辧 辨
㸣 業
䬃 颯
䘮 喪
梿 槤
洁 潔
㒷 興
㤅 愛
戸 戶
户 戶
㷼 燕
㷻 無
㷎 暍
犸 獁
効 效
尞 燎
㶫 燎
灬 火
㶡 火
垅 壟
壠 壟
㶅 澩
㵸 瀹
㵱 漂
㵦 瀡
㴴 湛
㴜 遍
㴆 浸
㳽 瀰
㳭 涎
㳬 漩
墵 罈
壜 罈
墰 罈
罎 罈
鞉 鞀
鼗 鞀
汅 沔
㳙 涓
佱 法
㳒 法
暦 曆
厯 歷
历 歷
歴 歷
氼 溺
㳇 務
㳅 流
㳂 沿
㲾 雨
㲻 溺
鑬 鑑
锏 鐧
㲶 氯
㲠 氂
㲎 氀
斾 旆
姙 妊
㱪 殙
淾 飲
㱀 欼
㰙 橠
楕 橢
㰐 橢
闘 鬥
鬦 鬥
鬪 鬥
鬬 鬥
鬭 鬥
㯦 棋
㮮 桔
蘖 櫱
枿 櫱
㮆 櫱
竈 灶
㮄 榜
筪 匣
㭮 拶
㭨 椰
㠯 以
㬰 臾
㬥 暴
㬧 暴
㬡 昤
㬞 暍
邨 村
㬉 暖
㬍 曝
㬅 曼
㬄 㫱
㫼 晢
㫧 暴
旹 時
凖 準
㪿 折
㫅 旗
㪯 舉
厐 龐
龎 龐
韛 鞴
珁 瓷
甆 瓷
慠 傲
舘 館
僡 惠
恵 惠
爫 爪
隷 隸
郞 郎
秊 年
毉 醫
毃 敲
㪣 敲
烱 炯
㪟 敦
検 檢
㪚 散
軆 體
骵 體
躰 體
撹 攪
㩭 攪
㩞 㩍
㩦 攜
㩗 攜
㨯 擴
㨨 抽
㨤 擓
飇 飆
颷 飆
飊 飆
弻 弼
镚 鏰
逬 迸
奙 畚
俻 備
僃 備
蜯 蚌
覇 霸
抜 拔
翶 翱
翺 翱
螨 蟎
㨇 搫
㨉 捪
㨀 抦
㧼 俵
臈 臘
㦽 戫
孏 嬾
㦨 嬾
銭 錢
㦮 錢
㗷 㘔
宁 寧
㦔 厭
怀 懷
忏 懺
㥫 惇
㥞 邃
㤤 㥚
㥐 怨
㥃 悶
㤺 慌
㤰 怍
㤩 恪
㤪 怨
忹 恁
㤛 恁
鲁 魯
㤇 懊
㤁 忝
㣲 微
巺 巽
顨 巽
㢲 巽
㢮 弛
巻 卷
㢧 卷
逈 迥
㠸 衭
㠶 帆
㠐 嶠
㠒 㟽
亜 亞
亀 龜
乢 蓋
乗 乘
両 兩
卋 世
丗 世
㟺 嶁
㟴 嵬
㟵 岡
㟲 㟶
㟝 培
㟠 岡
㟔 㟏
㞶 岷
㞿 岐
㞯 屺
㞧 會
赱 走
㞫 走
㞐 居
㝶 㝵
寛 寬
㝛 宿
祎 禕
寜 寧
寕 寧
㝙 寅
㝖 宜
㝕 寧
㝐 容
㝍 寫
㝊 守
㝈 孿
㝇 鶉
㝄 純
㜲 嬴
㜻 孌
㜽 子
㝀 好
㝃 娩
腊 臘
裦 褒
襃 褒
㜑 婆
髪 髮
㛲 髮
㛩 妯
㛐 嫂
顕 顯
霊 靈
㚐 套
㐮 襄
㑅 作
㑺 俊
㒆 歙
傫 儽
㒍 儽
儁 俊
㓶 鍥
㔜 勃
㔭 匙
垖 堆
譌 訛
㕘 參
㕠 雙
㖄 喌
㖖 㖕
㖸 噱
絤 線
綫 線
㗤 嘁
㗳 嗒
戝 賊
㘷 艾
㘥 囮
㙼 壘
㙲 壅
㚌 夥
箎 篪
䶵 篪
竾 篪
筂 篪
竜 龍
䶧 咬
齩 咬
卽 即
靤 皰
䵅 熬
䳽 鶴
䴡 麗
䴏 燕
帰 歸
粇 糠
穅 糠
鴵 梟
䲷 梟
袜 襪
棁 梲
敚 敓
捝 挩
裏 裡
駈 驅
駆 驅
䮃 驅
䯺 髺
駄 馱
䭾 馱
䬩 齋
夈 齋
斎 齋
䬜 魑
㐄 跨
䧏 降
䧼 鵠
䧻 鴿
䧹 鷹
䧵 鴆
䧲 鳱
䧍 隙
児 兒
彣 文
樤 條
丒 丑
犂 犁
卛 率
邫 邦
䢷 那
従 從
䢨 從
䢞 述
䠂 楚
椘 楚
惒 和
疎 疏
踈 疏
涚 涗
恱 悅
蜕 蛻
閲 閱
税 稅
䝝 猗
駡 罵
䙖 繃
䘚 卒
䘔 喀
痒 癢
䗫 蟆
䗍 蠡
䑒 勁
䌊 繇
䈹 籔
䃱 䃸
歺 餐
㿲 欹
㽯 畦
廸 迪
㷑 煙
㴉 濟
㲜 毯
㱒 訶
㱔 些
㱕 歸
㱃 飲
胜 勝
唇 脣
价 價
几 幾
㮋 栯
㖠 哪
㚄 疐
㓨 刺
㓜 幼
幺 么
㓕 滅
沢 澤
毁 毀
庅 麼
証 證
㪅 更
㩙 塞
㨣 擁
愞 懦
殻 殼
㣦 逶
窓 窗
広 廣
㡎 幓
㠻 希
㠩 巟
㟥 嵾
㠁 嵾
㟒 峮
㝷 尋
㛽 姍
丢 丟
㘻 垔
㘳 丘
㘯 場
㗐 嗑
叅 參
㕍 堆
㕏 廚
㔬 卓
㔻 丕
㔲 簋
䔵 葌
䔫 蔬
䔥 蕭
䔤 葩
䔋 莎
筃 茵
䓰 茵
苢 苡
兲 天
㝒 居
兂 簪
䨉 鸚
葱 蔥
衆 眾
级 級
纟 糹
讠 言
訁 言
饣 飠
钅 釒
尘 塵
脳 腦
関 關
顔 顏
浅 淺
説 說
残 殘
棊 棋
櫀 棋
内 內
喆 哲
兎 兔
茍 苟
脱 脫
伃 妤
黒 黑
麞 獐
汚 汙
污 汙
麽 麼
牀 床
爲 為
滙 匯
茧 繭
优 優
体 體
儿 兒
党 黨
厂 廠
吨 噸
听 聽
坏 壞
姹 奼
尸 屍
怜 憐
极 極
气 氣
网 網
虫 蟲
蚕 蠶
赶 趕
礡 礴
迹 跡
